58.0,58.0,66.0,66.0,56.0,59.0,59.0,52.0,64.0,69.0,51.0,69.0
58.0,66.0,66.0,56.0,59.0,56.0,52.0,64.0,69.0,51.0,69.0,53.0
66.0,66.0,56.0,59.0,56.0,57.0,64.0,69.0,51.0,69.0,53.0,67.0
66.0,56.0,59.0,56.0,57.0,56.0,69.0,51.0,69.0,53.0,67.0,55.0
56.0,59.0,56.0,57.0,56.0,57.0,51.0,69.0,53.0,67.0,55.0,55.0
59.0,56.0,57.0,56.0,57.0,60.0,69.0,53.0,67.0,55.0,55.0,50.0
56.0,57.0,56.0,57.0,60.0,67.0,53.0,67.0,55.0,55.0,50.0,58.0
57.0,56.0,57.0,60.0,67.0,54.0,67.0,55.0,55.0,50.0,58.0,61.0
56.0,57.0,60.0,67.0,54.0,54.0,55.0,55.0,50.0,58.0,61.0,54.0
57.0,60.0,67.0,54.0,54.0,47.0,55.0,50.0,58.0,61.0,54.0,54.0
60.0,67.0,54.0,54.0,47.0,44.0,50.0,58.0,61.0,54.0,54.0,50.0
67.0,54.0,54.0,47.0,44.0,61.0,58.0,61.0,54.0,54.0,50.0,57.0
54.0,54.0,47.0,44.0,61.0,46.0,61.0,54.0,54.0,50.0,57.0,54.0
54.0,47.0,44.0,61.0,46.0,63.0,54.0,54.0,50.0,57.0,54.0,60.0
47.0,44.0,61.0,46.0,63.0,54.0,54.0,50.0,57.0,54.0,60.0,49.0
44.0,61.0,46.0,63.0,54.0,61.0,50.0,57.0,54.0,60.0,49.0,59.0
61.0,46.0,63.0,54.0,61.0,51.0,57.0,54.0,60.0,49.0,59.0,59.0
46.0,63.0,54.0,61.0,51.0,54.0,54.0,60.0,49.0,59.0,59.0,68.0
63.0,54.0,61.0,51.0,54.0,55.0,60.0,49.0,59.0,59.0,68.0,57.0
54.0,61.0,51.0,54.0,55.0,74.0,49.0,59.0,59.0,68.0,57.0,56.0
61.0,51.0,54.0,55.0,74.0,50.0,59.0,59.0,68.0,57.0,56.0,66.0
51.0,54.0,55.0,74.0,50.0,64.0,59.0,68.0,57.0,56.0,66.0,49.0
54.0,55.0,74.0,50.0,64.0,66.0,68.0,57.0,56.0,66.0,49.0,57.0
55.0,74.0,50.0,64.0,66.0,46.0,57.0,56.0,66.0,49.0,57.0,48.0
74.0,50.0,64.0,66.0,46.0,46.0,56.0,66.0,49.0,57.0,48.0,48.0
50.0,64.0,66.0,46.0,46.0,61.0,66.0,49.0,57.0,48.0,48.0,66.0
64.0,66.0,46.0,46.0,61.0,52.0,49.0,57.0,48.0,48.0,66.0,66.0
66.0,46.0,46.0,61.0,52.0,59.0,57.0,48.0,48.0,66.0,66.0,54.0
46.0,46.0,61.0,52.0,59.0,54.0,48.0,48.0,66.0,66.0,54.0,62.0
46.0,61.0,52.0,59.0,54.0,54.0,48.0,66.0,66.0,54.0,62.0,56.0
61.0,52.0,59.0,54.0,54.0,69.0,66.0,66.0,54.0,62.0,56.0,62.0
52.0,59.0,54.0,54.0,69.0,68.0,66.0,54.0,62.0,56.0,62.0,65.0
59.0,54.0,54.0,69.0,68.0,63.0,54.0,62.0,56.0,62.0,65.0,59.0
54.0,54.0,69.0,68.0,63.0,56.0,62.0,56.0,62.0,65.0,59.0,54.0
54.0,69.0,68.0,63.0,56.0,60.0,56.0,62.0,65.0,59.0,54.0,56.0
69.0,68.0,63.0,56.0,60.0,50.0,62.0,65.0,59.0,54.0,56.0,70.0
68.0,63.0,56.0,60.0,50.0,55.0,65.0,59.0,54.0,56.0,70.0,63.0
63.0,56.0,60.0,50.0,55.0,49.0,59.0,54.0,56.0,70.0,63.0,57.0
56.0,60.0,50.0,55.0,49.0,64.0,54.0,56.0,70.0,63.0,57.0,51.0
60.0,50.0,55.0,49.0,64.0,60.0,56.0,70.0,63.0,57.0,51.0,45.0
50.0,55.0,49.0,64.0,60.0,64.0,70.0,63.0,57.0,51.0,45.0,64.0
55.0,49.0,64.0,60.0,64.0,62.0,63.0,57.0,51.0,45.0,64.0,62.0
49.0,64.0,60.0,64.0,62.0,53.0,57.0,51.0,45.0,64.0,62.0,59.0
64.0,60.0,64.0,62.0,53.0,52.0,51.0,45.0,64.0,62.0,59.0,68.0
60.0,64.0,62.0,53.0,52.0,49.0,45.0,64.0,62.0,59.0,68.0,63.0
64.0,62.0,53.0,52.0,49.0,62.0,64.0,62.0,59.0,68.0,63.0,47.0
62.0,53.0,52.0,49.0,62.0,70.0,62.0,59.0,68.0,63.0,47.0,56.0
53.0,52.0,49.0,62.0,70.0,51.0,59.0,68.0,63.0,47.0,56.0,60.0
52.0,49.0,62.0,70.0,51.0,52.0,68.0,63.0,47.0,56.0,60.0,60.0
49.0,62.0,70.0,51.0,52.0,61.0,63.0,47.0,56.0,60.0,60.0,72.0
62.0,70.0,51.0,52.0,61.0,36.0,47.0,56.0,60.0,60.0,72.0,72.0
70.0,51.0,52.0,61.0,36.0,51.0,56.0,60.0,60.0,72.0,72.0,50.0
51.0,52.0,61.0,36.0,51.0,49.0,60.0,60.0,72.0,72.0,50.0,60.0
52.0,61.0,36.0,51.0,49.0,50.0,60.0,72.0,72.0,50.0,60.0,49.0
61.0,36.0,51.0,49.0,50.0,50.0,72.0,72.0,50.0,60.0,49.0,65.0
36.0,51.0,49.0,50.0,50.0,43.0,72.0,50.0,60.0,49.0,65.0,57.0
51.0,49.0,50.0,50.0,43.0,60.0,50.0,60.0,49.0,65.0,57.0,56.0
49.0,50.0,50.0,43.0,60.0,63.0,60.0,49.0,65.0,57.0,56.0,59.0
50.0,50.0,43.0,60.0,63.0,45.0,49.0,65.0,57.0,56.0,59.0,59.0
50.0,43.0,60.0,63.0,45.0,48.0,65.0,57.0,56.0,59.0,59.0,68.0
43.0,60.0,63.0,45.0,48.0,59.0,57.0,56.0,59.0,59.0,68.0,45.0
60.0,63.0,45.0,48.0,59.0,60.0,56.0,59.0,59.0,68.0,45.0,53.0
63.0,45.0,48.0,59.0,60.0,62.0,59.0,59.0,68.0,45.0,53.0,44.0
45.0,48.0,59.0,60.0,62.0,52.0,59.0,68.0,45.0,53.0,44.0,49.0
48.0,59.0,60.0,62.0,52.0,67.0,68.0,45.0,53.0,44.0,49.0,62.0
59.0,60.0,62.0,52.0,67.0,54.0,45.0,53.0,44.0,49.0,62.0,61.0
60.0,62.0,52.0,67.0,54.0,57.0,53.0,44.0,49.0,62.0,61.0,54.0
62.0,52.0,67.0,54.0,57.0,53.0,44.0,49.0,62.0,61.0,54.0,47.0
52.0,67.0,54.0,57.0,53.0,52.0,49.0,62.0,61.0,54.0,47.0,63.0
67.0,54.0,57.0,53.0,52.0,47.0,62.0,61.0,54.0,47.0,63.0,64.0
54.0,57.0,53.0,52.0,47.0,53.0,61.0,54.0,47.0,63.0,64.0,50.0
57.0,53.0,52.0,47.0,53.0,58.0,54.0,47.0,63.0,64.0,50.0,67.0
53.0,52.0,47.0,53.0,58.0,43.0,47.0,63.0,64.0,50.0,67.0,38.0
52.0,47.0,53.0,58.0,43.0,61.0,63.0,64.0,50.0,67.0,38.0,61.0
47.0,53.0,58.0,43.0,61.0,51.0,64.0,50.0,67.0,38.0,61.0,65.0
53.0,58.0,43.0,61.0,51.0,49.0,50.0,67.0,38.0,61.0,65.0,64.0
58.0,43.0,61.0,51.0,49.0,60.0,67.0,38.0,61.0,65.0,64.0,70.0
43.0,61.0,51.0,49.0,60.0,62.0,38.0,61.0,65.0,64.0,70.0,62.0
61.0,51.0,49.0,60.0,62.0,59.0,61.0,65.0,64.0,70.0,62.0,61.0
51.0,49.0,60.0,62.0,59.0,50.0,65.0,64.0,70.0,62.0,61.0,67.0
49.0,60.0,62.0,59.0,50.0,57.0,64.0,70.0,62.0,61.0,67.0,55.0
60.0,62.0,59.0,50.0,57.0,39.0,70.0,62.0,61.0,67.0,55.0,52.0
62.0,59.0,50.0,57.0,39.0,52.0,62.0,61.0,67.0,55.0,52.0,65.0
59.0,50.0,57.0,39.0,52.0,59.0,61.0,67.0,55.0,52.0,65.0,61.0
50.0,57.0,39.0,52.0,59.0,54.0,67.0,55.0,52.0,65.0,61.0,45.0
57.0,39.0,52.0,59.0,54.0,54.0,55.0,52.0,65.0,61.0,45.0,70.0
39.0,52.0,59.0,54.0,54.0,46.0,52.0,65.0,61.0,45.0,70.0,62.0
52.0,59.0,54.0,54.0,46.0,54.0,65.0,61.0,45.0,70.0,62.0,64.0
59.0,54.0,54.0,46.0,54.0,56.0,61.0,45.0,70.0,62.0,64.0,67.0
54.0,54.0,46.0,54.0,56.0,57.0,45.0,70.0,62.0,64.0,67.0,55.0
54.0,46.0,54.0,56.0,57.0,59.0,70.0,62.0,64.0,67.0,55.0,58.0
46.0,54.0,56.0,57.0,59.0,48.0,62.0,64.0,67.0,55.0,58.0,60.0
54.0,56.0,57.0,59.0,48.0,45.0,64.0,67.0,55.0,58.0,60.0,59.0
56.0,57.0,59.0,48.0,45.0,53.0,67.0,55.0,58.0,60.0,59.0,56.0
57.0,59.0,48.0,45.0,53.0,49.0,55.0,58.0,60.0,59.0,56.0,57.0
59.0,48.0,45.0,53.0,49.0,56.0,58.0,60.0,59.0,56.0,57.0,59.0
48.0,45.0,53.0,49.0,56.0,69.0,60.0,59.0,56.0,57.0,59.0,69.0
45.0,53.0,49.0,56.0,69.0,63.0,59.0,56.0,57.0,59.0,69.0,46.0
53.0,49.0,56.0,69.0,63.0,51.0,56.0,57.0,59.0,69.0,46.0,56.0
49.0,56.0,69.0,63.0,51.0,60.0,57.0,59.0,69.0,46.0,56.0,58.0
56.0,69.0,63.0,51.0,60.0,64.0,59.0,69.0,46.0,56.0,58.0,45.0
69.0,63.0,51.0,60.0,64.0,63.0,69.0,46.0,56.0,58.0,45.0,68.0
63.0,51.0,60.0,64.0,63.0,61.0,46.0,56.0,58.0,45.0,68.0,59.0
51.0,60.0,64.0,63.0,61.0,52.0,56.0,58.0,45.0,68.0,59.0,52.0
60.0,64.0,63.0,61.0,52.0,59.0,58.0,45.0,68.0,59.0,52.0,64.0
64.0,63.0,61.0,52.0,59.0,49.0,45.0,68.0,59.0,52.0,64.0,39.0
63.0,61.0,52.0,59.0,49.0,55.0,68.0,59.0,52.0,64.0,39.0,52.0
61.0,52.0,59.0,49.0,55.0,59.0,59.0,52.0,64.0,39.0,52.0,58.0
52.0,59.0,49.0,55.0,59.0,58.0,52.0,64.0,39.0,52.0,58.0,56.0
59.0,49.0,55.0,59.0,58.0,58.0,64.0,39.0,52.0,58.0,56.0,62.0
49.0,55.0,59.0,58.0,58.0,43.0,39.0,52.0,58.0,56.0,62.0,73.0
55.0,59.0,58.0,58.0,43.0,56.0,52.0,58.0,56.0,62.0,73.0,70.0
59.0,58.0,58.0,43.0,56.0,68.0,58.0,56.0,62.0,73.0,70.0,55.0
58.0,58.0,43.0,56.0,68.0,74.0,56.0,62.0,73.0,70.0,55.0,72.0
58.0,43.0,56.0,68.0,74.0,68.0,62.0,73.0,70.0,55.0,72.0,51.0
43.0,56.0,68.0,74.0,68.0,58.0,73.0,70.0,55.0,72.0,51.0,58.0
56.0,68.0,74.0,68.0,58.0,40.0,70.0,55.0,72.0,51.0,58.0,52.0
68.0,74.0,68.0,58.0,40.0,63.0,55.0,72.0,51.0,58.0,52.0,60.0
74.0,68.0,58.0,40.0,63.0,52.0,72.0,51.0,58.0,52.0,60.0,61.0
68.0,58.0,40.0,63.0,52.0,54.0,51.0,58.0,52.0,60.0,61.0,48.0
58.0,40.0,63.0,52.0,54.0,57.0,58.0,52.0,60.0,61.0,48.0,59.0
40.0,63.0,52.0,54.0,57.0,52.0,52.0,60.0,61.0,48.0,59.0,48.0
63.0,52.0,54.0,57.0,52.0,74.0,60.0,61.0,48.0,59.0,48.0,59.0
52.0,54.0,57.0,52.0,74.0,49.0,61.0,48.0,59.0,48.0,59.0,52.0
54.0,57.0,52.0,74.0,49.0,44.0,48.0,59.0,48.0,59.0,52.0,52.0
57.0,52.0,74.0,49.0,44.0,54.0,59.0,48.0,59.0,52.0,52.0,61.0
52.0,74.0,49.0,44.0,54.0,42.0,48.0,59.0,52.0,52.0,61.0,63.0
74.0,49.0,44.0,54.0,42.0,50.0,59.0,52.0,52.0,61.0,63.0,53.0
49.0,44.0,54.0,42.0,50.0,47.0,52.0,52.0,61.0,63.0,53.0,61.0
44.0,54.0,42.0,50.0,47.0,45.0,52.0,61.0,63.0,53.0,61.0,58.0
54.0,42.0,50.0,47.0,45.0,45.0,61.0,63.0,53.0,61.0,58.0,55.0
42.0,50.0,47.0,45.0,45.0,50.0,63.0,53.0,61.0,58.0,55.0,52.0
50.0,47.0,45.0,45.0,50.0,62.0,53.0,61.0,58.0,55.0,52.0,52.0
47.0,45.0,45.0,50.0,62.0,51.0,61.0,58.0,55.0,52.0,52.0,53.0
45.0,45.0,50.0,62.0,51.0,59.0,58.0,55.0,52.0,52.0,53.0,63.0
45.0,50.0,62.0,51.0,59.0,51.0,55.0,52.0,52.0,53.0,63.0,61.0
50.0,62.0,51.0,59.0,51.0,47.0,52.0,52.0,53.0,63.0,61.0,62.0
62.0,51.0,59.0,51.0,47.0,52.0,52.0,53.0,63.0,61.0,62.0,61.0
51.0,59.0,51.0,47.0,52.0,51.0,53.0,63.0,61.0,62.0,61.0,60.0
59.0,51.0,47.0,52.0,51.0,59.0,63.0,61.0,62.0,61.0,60.0,60.0
51.0,47.0,52.0,51.0,59.0,51.0,61.0,62.0,61.0,60.0,60.0,61.0
47.0,52.0,51.0,59.0,51.0,49.0,62.0,61.0,60.0,60.0,61.0,56.0
52.0,51.0,59.0,51.0,49.0,52.0,61.0,60.0,60.0,61.0,56.0,59.0
51.0,59.0,51.0,49.0,52.0,56.0,60.0,60.0,61.0,56.0,59.0,54.0
59.0,51.0,49.0,52.0,56.0,54.0,60.0,61.0,56.0,59.0,54.0,65.0
51.0,49.0,52.0,56.0,54.0,63.0,61.0,56.0,59.0,54.0,65.0,59.0
49.0,52.0,56.0,54.0,63.0,47.0,56.0,59.0,54.0,65.0,59.0,59.0
52.0,56.0,54.0,63.0,47.0,40.0,59.0,54.0,65.0,59.0,59.0,67.0
56.0,54.0,63.0,47.0,40.0,61.0,54.0,65.0,59.0,59.0,67.0,47.0
54.0,63.0,47.0,40.0,61.0,54.0,65.0,59.0,59.0,67.0,47.0,61.0
63.0,47.0,40.0,61.0,54.0,48.0,59.0,59.0,67.0,47.0,61.0,56.0
47.0,40.0,61.0,54.0,48.0,58.0,59.0,67.0,47.0,61.0,56.0,70.0
40.0,61.0,54.0,48.0,58.0,48.0,67.0,47.0,61.0,56.0,70.0,43.0
61.0,54.0,48.0,58.0,48.0,62.0,47.0,61.0,56.0,70.0,43.0,67.0
54.0,48.0,58.0,48.0,62.0,55.0,61.0,56.0,70.0,43.0,67.0,55.0
48.0,58.0,48.0,62.0,55.0,58.0,56.0,70.0,43.0,67.0,55.0,56.0
58.0,48.0,62.0,55.0,58.0,53.0,70.0,43.0,67.0,55.0,56.0,68.0
48.0,62.0,55.0,58.0,53.0,43.0,43.0,67.0,55.0,56.0,68.0,46.0
62.0,55.0,58.0,53.0,43.0,43.0,67.0,55.0,56.0,68.0,46.0,59.0
55.0,58.0,53.0,43.0,43.0,59.0,55.0,56.0,68.0,46.0,59.0,59.0
58.0,53.0,43.0,43.0,59.0,51.0,56.0,68.0,46.0,59.0,59.0,57.0
53.0,43.0,43.0,59.0,51.0,49.0,68.0,46.0,59.0,59.0,57.0,60.0
43.0,43.0,59.0,51.0,49.0,59.0,46.0,59.0,59.0,57.0,60.0,54.0
43.0,59.0,51.0,49.0,59.0,60.0,59.0,59.0,57.0,60.0,54.0,67.0
59.0,51.0,49.0,59.0,60.0,42.0,59.0,57.0,60.0,54.0,67.0,47.0
51.0,49.0,59.0,60.0,42.0,56.0,57.0,60.0,54.0,67.0,47.0,50.0
49.0,59.0,60.0,42.0,56.0,60.0,60.0,54.0,67.0,47.0,50.0,55.0
59.0,60.0,42.0,56.0,60.0,53.0,54.0,67.0,47.0,50.0,55.0,56.0
60.0,42.0,56.0,60.0,53.0,66.0,67.0,47.0,50.0,55.0,56.0,59.0
42.0,56.0,60.0,53.0,66.0,39.0,47.0,50.0,55.0,56.0,59.0,67.0
56.0,60.0,53.0,66.0,39.0,62.0,50.0,55.0,56.0,59.0,67.0,59.0
60.0,53.0,66.0,39.0,62.0,47.0,55.0,56.0,59.0,67.0,59.0,64.0
53.0,66.0,39.0,62.0,47.0,51.0,56.0,59.0,67.0,59.0,64.0,50.0
66.0,39.0,62.0,47.0,51.0,49.0,59.0,67.0,59.0,64.0,50.0,62.0
39.0,62.0,47.0,51.0,49.0,55.0,67.0,59.0,64.0,50.0,62.0,58.0
62.0,47.0,51.0,49.0,55.0,61.0,59.0,64.0,50.0,62.0,58.0,44.0
47.0,51.0,49.0,55.0,61.0,73.0,64.0,50.0,62.0,58.0,44.0,51.0
51.0,49.0,55.0,61.0,73.0,56.0,50.0,62.0,58.0,44.0,51.0,67.0
49.0,55.0,61.0,73.0,56.0,53.0,62.0,58.0,44.0,51.0,67.0,52.0
55.0,61.0,73.0,56.0,53.0,57.0,58.0,44.0,51.0,67.0,52.0,55.0
61.0,73.0,56.0,53.0,57.0,63.0,44.0,51.0,67.0,52.0,55.0,63.0
73.0,56.0,53.0,57.0,63.0,61.0,51.0,67.0,52.0,55.0,63.0,58.0
56.0,53.0,57.0,63.0,61.0,55.0,67.0,52.0,55.0,63.0,58.0,62.0
53.0,57.0,63.0,61.0,55.0,58.0,52.0,55.0,63.0,58.0,62.0,65.0
57.0,63.0,61.0,55.0,58.0,64.0,55.0,63.0,58.0,62.0,65.0,56.0
63.0,61.0,55.0,58.0,64.0,53.0,63.0,58.0,62.0,65.0,56.0,64.0
61.0,55.0,58.0,64.0,53.0,54.0,58.0,62.0,65.0,56.0,64.0,61.0
55.0,58.0,64.0,53.0,54.0,52.0,62.0,65.0,56.0,64.0,61.0,65.0
58.0,64.0,53.0,54.0,52.0,73.0,65.0,56.0,64.0,61.0,65.0,67.0
64.0,53.0,54.0,52.0,73.0,55.0,56.0,64.0,61.0,65.0,67.0,64.0
53.0,54.0,52.0,73.0,55.0,77.0,64.0,61.0,65.0,67.0,64.0,58.0
54.0,52.0,73.0,55.0,77.0,66.0,61.0,65.0,67.0,64.0,58.0,63.0
52.0,73.0,55.0,77.0,66.0,63.0,65.0,67.0,64.0,58.0,63.0,52.0
73.0,55.0,77.0,66.0,63.0,54.0,67.0,64.0,58.0,63.0,52.0,51.0
55.0,77.0,66.0,63.0,54.0,50.0,64.0,58.0,63.0,52.0,51.0,62.0
77.0,66.0,63.0,54.0,50.0,56.0,58.0,63.0,52.0,51.0,62.0,58.0
66.0,63.0,54.0,50.0,56.0,59.0,63.0,52.0,51.0,62.0,58.0,55.0
63.0,54.0,50.0,56.0,59.0,55.0,52.0,51.0,62.0,58.0,55.0,71.0
54.0,50.0,56.0,59.0,55.0,55.0,51.0,62.0,58.0,55.0,71.0,64.0
50.0,56.0,59.0,55.0,55.0,68.0,62.0,58.0,55.0,71.0,64.0,60.0
56.0,59.0,55.0,55.0,68.0,64.0,58.0,55.0,71.0,64.0,60.0,60.0
59.0,55.0,55.0,68.0,64.0,56.0,55.0,71.0,64.0,60.0,60.0,53.0
55.0,55.0,68.0,64.0,56.0,39.0,71.0,64.0,60.0,60.0,53.0,59.0
55.0,68.0,64.0,56.0,39.0,56.0,64.0,60.0,60.0,53.0,59.0,50.0
68.0,64.0,56.0,39.0,56.0,52.0,60.0,60.0,53.0,59.0,50.0,46.0
64.0,56.0,39.0,56.0,52.0,57.0,60.0,53.0,59.0,50.0,46.0,56.0
56.0,39.0,56.0,52.0,57.0,58.0,53.0,59.0,50.0,46.0,56.0,55.0
39.0,56.0,52.0,57.0,58.0,43.0,59.0,50.0,46.0,56.0,55.0,63.0
56.0,52.0,57.0,58.0,43.0,63.0,50.0,46.0,56.0,55.0,63.0,63.0
52.0,57.0,58.0,43.0,63.0,56.0,46.0,56.0,55.0,63.0,63.0,63.0
57.0,58.0,43.0,63.0,56.0,48.0,56.0,55.0,63.0,63.0,63.0,47.0
58.0,43.0,63.0,56.0,48.0,66.0,55.0,63.0,63.0,63.0,47.0,55.0
43.0,63.0,56.0,48.0,66.0,50.0,63.0,63.0,63.0,47.0,55.0,48.0
63.0,56.0,48.0,66.0,50.0,40.0,63.0,63.0,47.0,55.0,48.0,57.0
56.0,48.0,66.0,50.0,40.0,48.0,63.0,47.0,55.0,48.0,57.0,64.0
48.0,66.0,50.0,40.0,48.0,56.0,47.0,55.0,48.0,57.0,64.0,50.0
66.0,50.0,40.0,48.0,56.0,64.0,55.0,48.0,57.0,64.0,50.0,62.0
50.0,40.0,48.0,56.0,64.0,65.0,48.0,57.0,64.0,50.0,62.0,64.0
40.0,48.0,56.0,64.0,65.0,52.0,57.0,64.0,50.0,62.0,64.0,52.0
48.0,56.0,64.0,65.0,52.0,50.0,64.0,50.0,62.0,64.0,52.0,57.0
56.0,64.0,65.0,52.0,50.0,64.0,50.0,62.0,64.0,52.0,57.0,46.0
64.0,65.0,52.0,50.0,64.0,57.0,62.0,64.0,52.0,57.0,46.0,44.0
65.0,52.0,50.0,64.0,57.0,57.0,64.0,52.0,57.0,46.0,44.0,68.0
52.0,50.0,64.0,57.0,57.0,72.0,52.0,57.0,46.0,44.0,68.0,56.0
50.0,64.0,57.0,57.0,72.0,37.0,57.0,46.0,44.0,68.0,56.0,71.0
64.0,57.0,57.0,72.0,37.0,62.0,46.0,44.0,68.0,56.0,71.0,53.0
57.0,57.0,72.0,37.0,62.0,52.0,44.0,68.0,56.0,71.0,53.0,51.0
57.0,72.0,37.0,62.0,52.0,59.0,68.0,56.0,71.0,53.0,51.0,54.0
72.0,37.0,62.0,52.0,59.0,57.0,56.0,71.0,53.0,51.0,54.0,75.0
37.0,62.0,52.0,59.0,57.0,56.0,71.0,53.0,51.0,54.0,75.0,56.0
62.0,52.0,59.0,57.0,56.0,53.0,53.0,51.0,54.0,75.0,56.0,59.0
52.0,59.0,57.0,56.0,53.0,58.0,51.0,54.0,75.0,56.0,59.0,53.0
59.0,57.0,56.0,53.0,58.0,46.0,54.0,75.0,56.0,59.0,53.0,76.0
57.0,56.0,53.0,58.0,46.0,43.0,75.0,56.0,59.0,53.0,76.0,54.0
56.0,53.0,58.0,46.0,43.0,56.0,56.0,59.0,53.0,76.0,54.0,56.0
53.0,58.0,46.0,43.0,56.0,52.0,59.0,53.0,76.0,54.0,56.0,52.0
58.0,46.0,43.0,56.0,52.0,59.0,53.0,76.0,54.0,56.0,52.0,63.0
46.0,43.0,56.0,52.0,59.0,62.0,76.0,54.0,56.0,52.0,63.0,64.0
43.0,56.0,52.0,59.0,62.0,43.0,54.0,56.0,52.0,63.0,64.0,51.0
56.0,52.0,59.0,62.0,43.0,50.0,56.0,52.0,63.0,64.0,51.0,61.0
52.0,59.0,62.0,43.0,50.0,56.0,52.0,63.0,64.0,51.0,61.0,46.0
59.0,62.0,43.0,50.0,56.0,58.0,63.0,64.0,51.0,61.0,46.0,54.0
62.0,43.0,50.0,56.0,58.0,45.0,64.0,51.0,61.0,46.0,54.0,55.0
43.0,50.0,56.0,58.0,45.0,67.0,51.0,61.0,46.0,54.0,55.0,46.0
50.0,56.0,58.0,45.0,67.0,69.0,61.0,46.0,54.0,55.0,46.0,53.0
56.0,58.0,45.0,67.0,69.0,55.0,46.0,54.0,55.0,46.0,53.0,61.0
58.0,45.0,67.0,69.0,55.0,54.0,54.0,55.0,46.0,53.0,61.0,50.0
45.0,67.0,69.0,55.0,54.0,39.0,55.0,46.0,53.0,61.0,50.0,64.0
67.0,69.0,55.0,54.0,39.0,56.0,46.0,53.0,61.0,50.0,64.0,64.0
69.0,55.0,54.0,39.0,56.0,57.0,53.0,61.0,50.0,64.0,64.0,59.0
55.0,54.0,39.0,56.0,57.0,55.0,61.0,50.0,64.0,64.0,59.0,51.0
54.0,39.0,56.0,57.0,55.0,43.0,50.0,64.0,64.0,59.0,51.0,66.0
39.0,56.0,57.0,55.0,43.0,47.0,64.0,64.0,59.0,51.0,66.0,68.0
56.0,57.0,55.0,43.0,47.0,52.0,64.0,59.0,51.0,66.0,68.0,69.0
57.0,55.0,43.0,47.0,52.0,62.0,59.0,51.0,66.0,68.0,69.0,44.0
55.0,43.0,47.0,52.0,62.0,40.0,51.0,66.0,68.0,69.0,44.0,53.0
43.0,47.0,52.0,62.0,40.0,59.0,66.0,68.0,69.0,44.0,53.0,61.0
47.0,52.0,62.0,40.0,59.0,46.0,68.0,69.0,44.0,53.0,61.0,58.0
52.0,62.0,40.0,59.0,46.0,44.0,69.0,44.0,53.0,61.0,58.0,44.0
62.0,40.0,59.0,46.0,44.0,43.0,44.0,53.0,61.0,58.0,44.0,59.0
40.0,59.0,46.0,44.0,43.0,51.0,53.0,61.0,58.0,44.0,59.0,58.0
59.0,46.0,44.0,43.0,51.0,56.0,61.0,58.0,44.0,59.0,58.0,44.0
46.0,44.0,43.0,51.0,56.0,66.0,58.0,44.0,59.0,58.0,44.0,51.0
44.0,43.0,51.0,56.0,66.0,43.0,44.0,59.0,58.0,44.0,51.0,59.0
43.0,51.0,56.0,66.0,43.0,63.0,59.0,58.0,44.0,51.0,59.0,45.0
51.0,56.0,66.0,43.0,63.0,54.0,58.0,44.0,51.0,59.0,45.0,55.0
56.0,66.0,43.0,63.0,54.0,56.0,44.0,51.0,59.0,45.0,55.0,52.0
66.0,43.0,63.0,54.0,56.0,51.0,51.0,59.0,45.0,55.0,52.0,58.0
43.0,63.0,54.0,56.0,51.0,53.0,59.0,45.0,55.0,52.0,58.0,58.0
63.0,54.0,56.0,51.0,53.0,47.0,45.0,55.0,52.0,58.0,58.0,64.0
54.0,56.0,51.0,53.0,47.0,59.0,55.0,52.0,58.0,58.0,64.0,45.0
56.0,51.0,53.0,47.0,59.0,52.0,52.0,58.0,58.0,64.0,45.0,70.0
51.0,53.0,47.0,59.0,52.0,51.0,58.0,58.0,64.0,45.0,70.0,50.0
53.0,47.0,59.0,52.0,51.0,57.0,58.0,64.0,45.0,70.0,50.0,51.0
47.0,59.0,52.0,51.0,57.0,64.0,64.0,45.0,70.0,50.0,51.0,41.0
59.0,52.0,51.0,57.0,64.0,47.0,45.0,70.0,50.0,51.0,41.0,60.0
52.0,51.0,57.0,64.0,47.0,64.0,70.0,50.0,51.0,41.0,60.0,49.0
51.0,57.0,64.0,47.0,64.0,70.0,50.0,51.0,41.0,60.0,49.0,59.0
57.0,64.0,47.0,64.0,70.0,60.0,51.0,41.0,60.0,49.0,59.0,60.0
64.0,47.0,64.0,70.0,60.0,58.0,41.0,60.0,49.0,59.0,60.0,72.0
47.0,64.0,70.0,60.0,58.0,65.0,60.0,49.0,59.0,60.0,72.0,61.0
64.0,70.0,60.0,58.0,65.0,47.0,49.0,59.0,60.0,72.0,61.0,56.0
70.0,60.0,58.0,65.0,47.0,51.0,59.0,60.0,72.0,61.0,56.0,55.0
60.0,58.0,65.0,47.0,51.0,41.0,60.0,72.0,61.0,56.0,55.0,60.0
58.0,65.0,47.0,51.0,41.0,54.0,72.0,61.0,56.0,55.0,60.0,64.0
65.0,47.0,51.0,41.0,54.0,54.0,61.0,56.0,55.0,60.0,64.0,60.0
47.0,51.0,41.0,54.0,54.0,45.0,56.0,55.0,60.0,64.0,60.0,57.0
51.0,41.0,54.0,54.0,45.0,40.0,55.0,60.0,64.0,60.0,57.0,71.0
41.0,54.0,54.0,45.0,40.0,41.0,60.0,64.0,60.0,57.0,71.0,68.0
54.0,54.0,45.0,40.0,41.0,57.0,64.0,60.0,57.0,71.0,68.0,63.0
54.0,45.0,40.0,41.0,57.0,40.0,60.0,57.0,71.0,68.0,63.0,52.0
