0.0,0.0,36.0,85.0,5.0,19.0,13.0,17.0,15.0,37.0,16.0,5.0,2.0,21.0,30.0,90.0,16.0,13.0,16.0,13.0,80.0,227.0,27.0,0.0,1.0,36.0,84.0,5.0,19.0,6.0,6.0,7.0,34.0,17.0,4.0,3.0,20.0,34.0,83.0,16.0,13.0,16.0,13.0,80.0,227.0,27.0,0.0,0.0,35.0,76.0,12.0,24.0,25.0,27.0,12.0,25.0,27.0,6.0,1.0,16.0,30.0,107.0,14.0,22.0,24.0,18.0,80.0,229.0,25.0,1.0,1.0,34.0,79.0,2.0,10.0,28.0,39.0,11.0,27.0,26.0,10.0,7.0,10.0,15.0,98.0,3.0,6.0,4.0,16.0,79.0,237.0,28.0,1.0,0.0,32.0,74.0,3.0,8.0,37.0,47.0,8.0,33.0,18.0,14.0,2.0,14.0,19.0,104.0,3.0,6.0,4.0,16.0,79.0,237.0,28.0,1.0,1.0,39.0,73.0,10.0,24.0,29.0,38.0,9.0,24.0,25.0,10.0,1.0,10.0,18.0,117.0,12.0,5.0,22.0,27.0,80.0,228.0,26.0
0.0,1.0,36.0,84.0,5.0,19.0,6.0,6.0,7.0,34.0,17.0,4.0,3.0,20.0,34.0,83.0,16.0,13.0,16.0,13.0,80.0,227.0,27.0,0.0,0.0,35.0,76.0,12.0,24.0,25.0,27.0,12.0,25.0,27.0,6.0,1.0,16.0,30.0,107.0,14.0,22.0,24.0,18.0,80.0,229.0,25.0,1.0,1.0,44.0,88.0,7.0,14.0,22.0,31.0,10.0,32.0,28.0,14.0,5.0,10.0,26.0,117.0,14.0,22.0,24.0,18.0,80.0,229.0,25.0,1.0,0.0,32.0,74.0,3.0,8.0,37.0,47.0,8.0,33.0,18.0,14.0,2.0,14.0,19.0,104.0,3.0,6.0,4.0,16.0,79.0,237.0,28.0,1.0,1.0,39.0,73.0,10.0,24.0,29.0,38.0,9.0,24.0,25.0,10.0,1.0,10.0,18.0,117.0,12.0,5.0,22.0,27.0,80.0,228.0,26.0,0.0,0.0,36.0,82.0,12.0,24.0,31.0,38.0,14.0,36.0,21.0,5.0,8.0,18.0,24.0,115.0,12.0,5.0,22.0,27.0,80.0,228.0,26.0
0.0,0.0,35.0,76.0,12.0,24.0,25.0,27.0,12.0,25.0,27.0,6.0,1.0,16.0,30.0,107.0,14.0,22.0,24.0,18.0,80.0,229.0,25.0,1.0,1.0,44.0,88.0,7.0,14.0,22.0,31.0,10.0,32.0,28.0,14.0,5.0,10.0,26.0,117.0,14.0,22.0,24.0,18.0,80.0,229.0,25.0,0.0,1.0,36.0,86.0,5.0,16.0,20.0,24.0,11.0,24.0,25.0,8.0,0.0,13.0,33.0,97.0,20.0,13.0,30.0,27.0,78.0,233.0,25.0,1.0,1.0,39.0,73.0,10.0,24.0,29.0,38.0,9.0,24.0,25.0,10.0,1.0,10.0,18.0,117.0,12.0,5.0,22.0,27.0,80.0,228.0,26.0,0.0,0.0,36.0,82.0,12.0,24.0,31.0,38.0,14.0,36.0,21.0,5.0,8.0,18.0,24.0,115.0,12.0,5.0,22.0,27.0,80.0,228.0,26.0,1.0,0.0,39.0,68.0,9.0,16.0,43.0,58.0,13.0,33.0,22.0,10.0,3.0,14.0,20.0,130.0,7.0,7.0,9.0,15.0,80.0,232.0,25.0
1.0,1.0,44.0,88.0,7.0,14.0,22.0,31.0,10.0,32.0,28.0,14.0,5.0,10.0,26.0,117.0,14.0,22.0,24.0,18.0,80.0,229.0,25.0,0.0,1.0,36.0,86.0,5.0,16.0,20.0,24.0,11.0,24.0,25.0,8.0,0.0,13.0,33.0,97.0,20.0,13.0,30.0,27.0,78.0,233.0,25.0,0.0,0.0,40.0,89.0,2.0,9.0,10.0,16.0,19.0,19.0,29.0,7.0,9.0,13.0,18.0,92.0,20.0,13.0,30.0,27.0,78.0,233.0,25.0,0.0,0.0,36.0,82.0,12.0,24.0,31.0,38.0,14.0,36.0,21.0,5.0,8.0,18.0,24.0,115.0,12.0,5.0,22.0,27.0,80.0,228.0,26.0,1.0,0.0,39.0,68.0,9.0,16.0,43.0,58.0,13.0,33.0,22.0,10.0,3.0,14.0,20.0,130.0,7.0,7.0,9.0,15.0,80.0,232.0,25.0,1.0,1.0,38.0,85.0,2.0,12.0,19.0,25.0,16.0,28.0,21.0,7.0,9.0,15.0,22.0,97.0,7.0,7.0,9.0,15.0,80.0,232.0,25.0
0.0,1.0,36.0,86.0,5.0,16.0,20.0,24.0,11.0,24.0,25.0,8.0,0.0,13.0,33.0,97.0,20.0,13.0,30.0,27.0,78.0,233.0,25.0,0.0,0.0,40.0,89.0,2.0,9.0,10.0,16.0,19.0,19.0,29.0,7.0,9.0,13.0,18.0,92.0,20.0,13.0,30.0,27.0,78.0,233.0,25.0,1.0,0.0,39.0,78.0,6.0,20.0,23.0,32.0,13.0,28.0,22.0,4.0,3.0,11.0,21.0,107.0,16.0,5.0,28.0,20.0,79.0,235.0,25.0,1.0,0.0,39.0,68.0,9.0,16.0,43.0,58.0,13.0,33.0,22.0,10.0,3.0,14.0,20.0,130.0,7.0,7.0,9.0,15.0,80.0,232.0,25.0,1.0,1.0,38.0,85.0,2.0,12.0,19.0,25.0,16.0,28.0,21.0,7.0,9.0,15.0,22.0,97.0,7.0,7.0,9.0,15.0,80.0,232.0,25.0,0.0,1.0,37.0,87.0,11.0,27.0,21.0,24.0,17.0,23.0,27.0,6.0,3.0,14.0,29.0,106.0,5.0,11.0,6.0,25.0,79.0,227.0,25.0
0.0,0.0,40.0,89.0,2.0,9.0,10.0,16.0,19.0,19.0,29.0,7.0,9.0,13.0,18.0,92.0,20.0,13.0,30.0,27.0,78.0,233.0,25.0,1.0,0.0,39.0,78.0,6.0,20.0,23.0,32.0,13.0,28.0,22.0,4.0,3.0,11.0,21.0,107.0,16.0,5.0,28.0,20.0,79.0,235.0,25.0,1.0,1.0,37.0,75.0,5.0,13.0,20.0,26.0,14.0,34.0,15.0,6.0,3.0,21.0,16.0,99.0,16.0,5.0,28.0,20.0,79.0,235.0,25.0,1.0,1.0,38.0,85.0,2.0,12.0,19.0,25.0,16.0,28.0,21.0,7.0,9.0,15.0,22.0,97.0,7.0,7.0,9.0,15.0,80.0,232.0,25.0,0.0,1.0,37.0,87.0,11.0,27.0,21.0,24.0,17.0,23.0,27.0,6.0,3.0,14.0,29.0,106.0,5.0,11.0,6.0,25.0,79.0,227.0,25.0,0.0,0.0,37.0,85.0,10.0,26.0,10.0,17.0,14.0,19.0,18.0,9.0,3.0,11.0,20.0,94.0,5.0,11.0,6.0,25.0,79.0,227.0,25.0
1.0,0.0,39.0,78.0,6.0,20.0,23.0,32.0,13.0,28.0,22.0,4.0,3.0,11.0,21.0,107.0,16.0,5.0,28.0,20.0,79.0,235.0,25.0,1.0,1.0,37.0,75.0,5.0,13.0,20.0,26.0,14.0,34.0,15.0,6.0,3.0,21.0,16.0,99.0,16.0,5.0,28.0,20.0,79.0,235.0,25.0,0.0,0.0,40.0,90.0,9.0,14.0,20.0,23.0,14.0,31.0,23.0,8.0,3.0,11.0,26.0,109.0,21.0,10.0,30.0,22.0,79.0,234.0,25.0,0.0,1.0,37.0,87.0,11.0,27.0,21.0,24.0,17.0,23.0,27.0,6.0,3.0,14.0,29.0,106.0,5.0,11.0,6.0,25.0,79.0,227.0,25.0,0.0,0.0,37.0,85.0,10.0,26.0,10.0,17.0,14.0,19.0,18.0,9.0,3.0,11.0,20.0,94.0,5.0,11.0,6.0,25.0,79.0,227.0,25.0,1.0,1.0,43.0,85.0,11.0,27.0,23.0,33.0,15.0,33.0,30.0,4.0,13.0,13.0,18.0,120.0,4.0,4.0,4.0,19.0,80.0,230.0,25.0
1.0,1.0,37.0,75.0,5.0,13.0,20.0,26.0,14.0,34.0,15.0,6.0,3.0,21.0,16.0,99.0,16.0,5.0,28.0,20.0,79.0,235.0,25.0,0.0,0.0,40.0,90.0,9.0,14.0,20.0,23.0,14.0,31.0,23.0,8.0,3.0,11.0,26.0,109.0,21.0,10.0,30.0,22.0,79.0,234.0,25.0,0.0,1.0,30.0,76.0,3.0,19.0,27.0,38.0,17.0,35.0,7.0,2.0,0.0,17.0,22.0,90.0,21.0,10.0,30.0,22.0,79.0,234.0,25.0,0.0,0.0,37.0,85.0,10.0,26.0,10.0,17.0,14.0,19.0,18.0,9.0,3.0,11.0,20.0,94.0,5.0,11.0,6.0,25.0,79.0,227.0,25.0,1.0,1.0,43.0,85.0,11.0,27.0,23.0,33.0,15.0,33.0,30.0,4.0,13.0,13.0,18.0,120.0,4.0,4.0,4.0,19.0,80.0,230.0,25.0,1.0,0.0,37.0,85.0,8.0,26.0,13.0,20.0,8.0,30.0,18.0,9.0,5.0,8.0,27.0,95.0,4.0,4.0,4.0,19.0,80.0,230.0,25.0
0.0,0.0,40.0,90.0,9.0,14.0,20.0,23.0,14.0,31.0,23.0,8.0,3.0,11.0,26.0,109.0,21.0,10.0,30.0,22.0,79.0,234.0,25.0,0.0,1.0,30.0,76.0,3.0,19.0,27.0,38.0,17.0,35.0,7.0,2.0,0.0,17.0,22.0,90.0,21.0,10.0,30.0,22.0,79.0,234.0,25.0,0.0,1.0,41.0,93.0,7.0,27.0,28.0,33.0,14.0,27.0,21.0,8.0,1.0,13.0,29.0,117.0,4.0,8.0,11.0,28.0,79.0,225.0,24.0,1.0,1.0,43.0,85.0,11.0,27.0,23.0,33.0,15.0,33.0,30.0,4.0,13.0,13.0,18.0,120.0,4.0,4.0,4.0,19.0,80.0,230.0,25.0,1.0,0.0,37.0,85.0,8.0,26.0,13.0,20.0,8.0,30.0,18.0,9.0,5.0,8.0,27.0,95.0,4.0,4.0,4.0,19.0,80.0,230.0,25.0,1.0,0.0,44.0,84.0,7.0,16.0,31.0,36.0,13.0,39.0,25.0,6.0,8.0,16.0,23.0,126.0,3.0,1.0,2.0,13.0,79.0,223.0,25.0
0.0,1.0,30.0,76.0,3.0,19.0,27.0,38.0,17.0,35.0,7.0,2.0,0.0,17.0,22.0,90.0,21.0,10.0,30.0,22.0,79.0,234.0,25.0,0.0,1.0,41.0,93.0,7.0,27.0,28.0,33.0,14.0,27.0,21.0,8.0,1.0,13.0,29.0,117.0,4.0,8.0,11.0,28.0,79.0,225.0,24.0,0.0,0.0,37.0,81.0,13.0,31.0,27.0,28.0,8.0,30.0,28.0,6.0,3.0,14.0,20.0,114.0,4.0,8.0,11.0,28.0,79.0,225.0,24.0,1.0,0.0,37.0,85.0,8.0,26.0,13.0,20.0,8.0,30.0,18.0,9.0,5.0,8.0,27.0,95.0,4.0,4.0,4.0,19.0,80.0,230.0,25.0,1.0,0.0,44.0,84.0,7.0,16.0,31.0,36.0,13.0,39.0,25.0,6.0,8.0,16.0,23.0,126.0,3.0,1.0,2.0,13.0,79.0,223.0,25.0,1.0,1.0,45.0,95.0,6.0,23.0,20.0,25.0,15.0,34.0,30.0,9.0,5.0,11.0,17.0,116.0,3.0,1.0,2.0,13.0,79.0,223.0,25.0
0.0,1.0,41.0,93.0,7.0,27.0,28.0,33.0,14.0,27.0,21.0,8.0,1.0,13.0,29.0,117.0,4.0,8.0,11.0,28.0,79.0,225.0,24.0,0.0,0.0,37.0,81.0,13.0,31.0,27.0,28.0,8.0,30.0,28.0,6.0,3.0,14.0,20.0,114.0,4.0,8.0,11.0,28.0,79.0,225.0,24.0,0.0,1.0,41.0,91.0,6.0,22.0,17.0,21.0,13.0,29.0,23.0,2.0,2.0,6.0,24.0,105.0,9.0,23.0,13.0,28.0,78.0,223.0,25.0,1.0,0.0,44.0,84.0,7.0,16.0,31.0,36.0,13.0,39.0,25.0,6.0,8.0,16.0,23.0,126.0,3.0,1.0,2.0,13.0,79.0,223.0,25.0,1.0,1.0,45.0,95.0,6.0,23.0,20.0,25.0,15.0,34.0,30.0,9.0,5.0,11.0,17.0,116.0,3.0,1.0,2.0,13.0,79.0,223.0,25.0,1.0,0.0,39.0,78.0,12.0,23.0,25.0,31.0,8.0,32.0,23.0,2.0,7.0,9.0,18.0,115.0,12.0,2.0,15.0,9.0,79.0,228.0,26.0
0.0,0.0,37.0,81.0,13.0,31.0,27.0,28.0,8.0,30.0,28.0,6.0,3.0,14.0,20.0,114.0,4.0,8.0,11.0,28.0,79.0,225.0,24.0,0.0,1.0,41.0,91.0,6.0,22.0,17.0,21.0,13.0,29.0,23.0,2.0,2.0,6.0,24.0,105.0,9.0,23.0,13.0,28.0,78.0,223.0,25.0,0.0,0.0,35.0,90.0,11.0,33.0,9.0,12.0,9.0,27.0,25.0,13.0,6.0,14.0,23.0,90.0,9.0,23.0,13.0,28.0,78.0,223.0,25.0,1.0,1.0,45.0,95.0,6.0,23.0,20.0,25.0,15.0,34.0,30.0,9.0,5.0,11.0,17.0,116.0,3.0,1.0,2.0,13.0,79.0,223.0,25.0,1.0,0.0,39.0,78.0,12.0,23.0,25.0,31.0,8.0,32.0,23.0,2.0,7.0,9.0,18.0,115.0,12.0,2.0,15.0,9.0,79.0,228.0,26.0,1.0,1.0,40.0,86.0,5.0,21.0,15.0,18.0,15.0,45.0,25.0,6.0,3.0,25.0,12.0,100.0,12.0,2.0,15.0,9.0,79.0,228.0,26.0
0.0,1.0,41.0,91.0,6.0,22.0,17.0,21.0,13.0,29.0,23.0,2.0,2.0,6.0,24.0,105.0,9.0,23.0,13.0,28.0,78.0,223.0,25.0,0.0,0.0,35.0,90.0,11.0,33.0,9.0,12.0,9.0,27.0,25.0,13.0,6.0,14.0,23.0,90.0,9.0,23.0,13.0,28.0,78.0,223.0,25.0,0.0,1.0,35.0,85.0,5.0,20.0,21.0,24.0,13.0,31.0,22.0,9.0,2.0,18.0,22.0,96.0,2.0,20.0,15.0,28.0,78.0,218.0,26.0,1.0,0.0,39.0,78.0,12.0,23.0,25.0,31.0,8.0,32.0,23.0,2.0,7.0,9.0,18.0,115.0,12.0,2.0,15.0,9.0,79.0,228.0,26.0,1.0,1.0,40.0,86.0,5.0,21.0,15.0,18.0,15.0,45.0,25.0,6.0,3.0,25.0,12.0,100.0,12.0,2.0,15.0,9.0,79.0,228.0,26.0,1.0,0.0,45.0,84.0,6.0,15.0,17.0,25.0,7.0,34.0,22.0,9.0,3.0,14.0,17.0,113.0,9.0,3.0,13.0,8.0,79.0,230.0,28.0
0.0,0.0,35.0,90.0,11.0,33.0,9.0,12.0,9.0,27.0,25.0,13.0,6.0,14.0,23.0,90.0,9.0,23.0,13.0,28.0,78.0,223.0,25.0,0.0,1.0,35.0,85.0,5.0,20.0,21.0,24.0,13.0,31.0,22.0,9.0,2.0,18.0,22.0,96.0,2.0,20.0,15.0,28.0,78.0,218.0,26.0,0.0,0.0,31.0,86.0,8.0,25.0,17.0,25.0,7.0,35.0,21.0,9.0,11.0,12.0,24.0,87.0,2.0,20.0,15.0,28.0,78.0,218.0,26.0,1.0,1.0,40.0,86.0,5.0,21.0,15.0,18.0,15.0,45.0,25.0,6.0,3.0,25.0,12.0,100.0,12.0,2.0,15.0,9.0,79.0,228.0,26.0,1.0,0.0,45.0,84.0,6.0,15.0,17.0,25.0,7.0,34.0,22.0,9.0,3.0,14.0,17.0,113.0,9.0,3.0,13.0,8.0,79.0,230.0,28.0,1.0,1.0,38.0,91.0,8.0,17.0,25.0,31.0,17.0,44.0,22.0,8.0,6.0,13.0,16.0,109.0,9.0,3.0,13.0,8.0,79.0,230.0,28.0
0.0,1.0,35.0,85.0,5.0,20.0,21.0,24.0,13.0,31.0,22.0,9.0,2.0,18.0,22.0,96.0,2.0,20.0,15.0,28.0,78.0,218.0,26.0,0.0,0.0,31.0,86.0,8.0,25.0,17.0,25.0,7.0,35.0,21.0,9.0,11.0,12.0,24.0,87.0,2.0,20.0,15.0,28.0,78.0,218.0,26.0,1.0,1.0,33.0,77.0,5.0,21.0,21.0,34.0,8.0,33.0,16.0,9.0,1.0,14.0,17.0,92.0,11.0,18.0,18.0,11.0,79.0,227.0,26.0,1.0,0.0,45.0,84.0,6.0,15.0,17.0,25.0,7.0,34.0,22.0,9.0,3.0,14.0,17.0,113.0,9.0,3.0,13.0,8.0,79.0,230.0,28.0,1.0,1.0,38.0,91.0,8.0,17.0,25.0,31.0,17.0,44.0,22.0,8.0,6.0,13.0,16.0,109.0,9.0,3.0,13.0,8.0,79.0,230.0,28.0,0.0,0.0,30.0,80.0,6.0,24.0,19.0,23.0,12.0,36.0,13.0,6.0,5.0,17.0,29.0,85.0,15.0,2.0,7.0,15.0,79.0,223.0,26.0
0.0,0.0,31.0,86.0,8.0,25.0,17.0,25.0,7.0,35.0,21.0,9.0,11.0,12.0,24.0,87.0,2.0,20.0,15.0,28.0,78.0,218.0,26.0,1.0,1.0,33.0,77.0,5.0,21.0,21.0,34.0,8.0,33.0,16.0,9.0,1.0,14.0,17.0,92.0,11.0,18.0,18.0,11.0,79.0,227.0,26.0,0.0,0.0,21.0,67.0,6.0,22.0,34.0,41.0,9.0,23.0,15.0,11.0,6.0,12.0,20.0,82.0,11.0,18.0,18.0,11.0,79.0,227.0,26.0,1.0,1.0,38.0,91.0,8.0,17.0,25.0,31.0,17.0,44.0,22.0,8.0,6.0,13.0,16.0,109.0,9.0,3.0,13.0,8.0,79.0,230.0,28.0,0.0,0.0,30.0,80.0,6.0,24.0,19.0,23.0,12.0,36.0,13.0,6.0,5.0,17.0,29.0,85.0,15.0,2.0,7.0,15.0,79.0,223.0,26.0,1.0,1.0,38.0,73.0,9.0,16.0,14.0,22.0,6.0,34.0,23.0,6.0,7.0,14.0,28.0,99.0,15.0,2.0,7.0,15.0,79.0,223.0,26.0
1.0,1.0,33.0,77.0,5.0,21.0,21.0,34.0,8.0,33.0,16.0,9.0,1.0,14.0,17.0,92.0,11.0,18.0,18.0,11.0,79.0,227.0,26.0,0.0,0.0,21.0,67.0,6.0,22.0,34.0,41.0,9.0,23.0,15.0,11.0,6.0,12.0,20.0,82.0,11.0,18.0,18.0,11.0,79.0,227.0,26.0,0.0,0.0,38.0,89.0,9.0,26.0,9.0,16.0,11.0,29.0,20.0,9.0,3.0,10.0,25.0,94.0,11.0,26.0,30.0,7.0,79.0,225.0,30.0,0.0,0.0,30.0,80.0,6.0,24.0,19.0,23.0,12.0,36.0,13.0,6.0,5.0,17.0,29.0,85.0,15.0,2.0,7.0,15.0,79.0,223.0,26.0,1.0,1.0,38.0,73.0,9.0,16.0,14.0,22.0,6.0,34.0,23.0,6.0,7.0,14.0,28.0,99.0,15.0,2.0,7.0,15.0,79.0,223.0,26.0,1.0,1.0,37.0,77.0,5.0,21.0,21.0,31.0,8.0,34.0,22.0,4.0,4.0,11.0,17.0,100.0,6.0,4.0,17.0,22.0,78.0,219.0,27.0
0.0,0.0,21.0,67.0,6.0,22.0,34.0,41.0,9.0,23.0,15.0,11.0,6.0,12.0,20.0,82.0,11.0,18.0,18.0,11.0,79.0,227.0,26.0,0.0,0.0,38.0,89.0,9.0,26.0,9.0,16.0,11.0,29.0,20.0,9.0,3.0,10.0,25.0,94.0,11.0,26.0,30.0,7.0,79.0,225.0,30.0,1.0,1.0,42.0,79.0,12.0,25.0,20.0,30.0,4.0,29.0,25.0,10.0,2.0,6.0,20.0,116.0,11.0,26.0,30.0,7.0,79.0,225.0,30.0,1.0,1.0,38.0,73.0,9.0,16.0,14.0,22.0,6.0,34.0,23.0,6.0,7.0,14.0,28.0,99.0,15.0,2.0,7.0,15.0,79.0,223.0,26.0,1.0,1.0,37.0,77.0,5.0,21.0,21.0,31.0,8.0,34.0,22.0,4.0,4.0,11.0,17.0,100.0,6.0,4.0,17.0,22.0,78.0,219.0,27.0,0.0,0.0,35.0,84.0,12.0,37.0,25.0,29.0,12.0,32.0,13.0,4.0,4.0,13.0,21.0,107.0,6.0,4.0,17.0,22.0,78.0,219.0,27.0
0.0,0.0,38.0,89.0,9.0,26.0,9.0,16.0,11.0,29.0,20.0,9.0,3.0,10.0,25.0,94.0,11.0,26.0,30.0,7.0,79.0,225.0,30.0,1.0,1.0,42.0,79.0,12.0,25.0,20.0,30.0,4.0,29.0,25.0,10.0,2.0,6.0,20.0,116.0,11.0,26.0,30.0,7.0,79.0,225.0,30.0,0.0,0.0,36.0,74.0,4.0,15.0,20.0,27.0,8.0,24.0,23.0,9.0,4.0,15.0,16.0,96.0,20.0,27.0,28.0,8.0,78.0,220.0,27.0,1.0,1.0,37.0,77.0,5.0,21.0,21.0,31.0,8.0,34.0,22.0,4.0,4.0,11.0,17.0,100.0,6.0,4.0,17.0,22.0,78.0,219.0,27.0,0.0,0.0,35.0,84.0,12.0,37.0,25.0,29.0,12.0,32.0,13.0,4.0,4.0,13.0,21.0,107.0,6.0,4.0,17.0,22.0,78.0,219.0,27.0,1.0,1.0,48.0,83.0,18.0,28.0,13.0,15.0,8.0,30.0,32.0,10.0,2.0,16.0,23.0,127.0,11.0,25.0,4.0,29.0,79.0,216.0,26.0
